file_id,record_id
9758,36
9759,13
9759,17
9759,18
9759,27
9759,35
9759,39
9760,13
9760,14
9760,16
9760,18
9760,22
9760,24
9761,7
9761,34
9761,38
9762,4
9762,6
9762,15
9762,17
9762,29
9762,35
9763,11
9763,18
9763,20
9763,22
9763,23
9763,24
9764,3
9764,4
9764,27
9764,31
9764,32
9764,34
9764,35
9764,37
9764,38
9764,39
9765,2
9765,3
9765,7
9765,8
9765,10
9765,14
9765,20
9765,22
9766,0
9766,1
9766,9
9766,10
9766,13
9766,29
9766,35
9767,1
9767,4
9767,5
9767,7
9767,10
9767,21
9767,29
9767,32
9767,33
9768,4
9768,9
9768,10
9768,11
9768,14
9768,18
9769,13
9769,16
9769,23
9769,26
9769,28
9769,29
9770,10
9770,12
9770,13
9770,14
9770,37
9771,9
9771,11
9771,14
9771,15
9771,30
9771,33
9771,34
9772,1
9772,5
9772,19
9772,24
9772,26
9772,29
9773,4
9773,6
9773,17
9773,18
9773,22
9773,32
9773,33
9773,34
9774,3
9774,6
9774,7
9774,15
9774,33
9774,39
9774,40
9775,0
9775,14
9775,15
9775,29
9776,11
9776,20
9776,28
9776,34
9776,36
9777,4
9777,20
9777,29
9777,39
9777,49
9778,2
9778,6
9778,8
9778,14
9778,18
9778,20
9783,3
9783,6
9783,8
9783,15
9783,19
9784,0
9784,11
9784,19
9784,23
9784,42
9784,44
9784,45
9784,48
9785,0
9785,1
9785,2
9785,8
9785,17
9785,26
9785,27
9785,31
9785,36
9786,11
9786,13
9786,25
9786,26
9787,0
9787,4
9787,16
9787,19
9787,23
9787,29
9787,32
9788,3
9788,15
9788,25
9788,27
9788,30
9788,31
9789,14
9789,22
9789,40
9789,45
9789,48
9790,2
9790,8
9790,18
9790,22
9790,44
9790,45
9791,12
9791,21
9791,24
9791,30
9791,42
9791,44
9792,6
9792,14
9792,18
9792,19
9792,34
9792,36
9793,4
9793,15
9793,20
9793,27
9793,39
9794,0
9794,3
9794,5
9794,9
9794,10
9794,27
9794,33
9795,4
9795,6
9795,7
9795,10
9795,13
9795,18
9795,19
9795,23
9795,32
9796,4
9796,12
9796,18
9796,39
9796,47
9796,50
9796,54
9798,0
9798,3
9798,4
9798,17
9798,18
9799,9
9799,18
9799,29
9799,30
9799,33
9799,45
9800,1
9800,2
9800,5
9800,11
9800,13
9800,26
9800,31
9800,32
9801,2
9801,10
9801,18
9801,32
9801,34
9802,5
9802,25
9802,26
9802,38
9802,40
9802,45
9803,5
9803,6
9803,8
9803,11
9803,31
9803,36
9803,38
9804,25
9804,31
9804,36
9804,37
9804,39
9804,45
9805,1
9805,26
9805,34
9805,41
9806,1
9806,8
9806,26
9806,29
9807,13
9807,28
9807,41
9807,43
9807,44
9808,1
9808,3
9808,8
9808,10
9808,20
9808,22
9808,28
9809,1
9809,3
9809,7
9809,9
9809,20
9809,25
9809,30
9809,33
9810,1
9810,3
9810,6
9810,13
9810,14
9810,16
9810,19
9810,26
9810,29
9810,30
9810,31
9811,0
9811,6
9811,15
9811,28
9811,32
9811,34
9811,36
9811,39
9812,4
9812,16
9812,27
9812,29
9812,40
9812,41
9813,1
9813,4
9813,10
9813,12
9813,15
9813,17
9813,19
9813,21
9813,24
9813,30
9814,1
9814,5
9814,6
9814,12
9814,16
9814,17
9814,19
9814,27
9814,30
9815,1
9815,5
9815,10
9815,14
9815,18
9815,19
9815,21
9815,31
9815,34
9816,1
9816,2
9816,6
9816,17
9816,27
9816,28
9816,31
9817,0
9817,2
9817,5
9817,9
9817,36
9818,1
9818,6
9818,18
9818,22
9818,35
9819,1
9819,6
9819,16
9819,18
9819,37
9820,3
9820,4
9820,10
9820,11
9820,24
9820,35
9821,11
9821,14
9821,28
9821,40
9822,14
9822,21
9822,36
9822,37
9822,43
9822,44
9823,3
9823,17
9823,32
9823,49
9823,50
9824,0
9824,2
9824,8
9824,24
9824,26
9824,35
9824,40
9825,0
9825,7
9825,11
9825,14
9825,15
9825,20
9825,22
9825,23
9825,26
9825,30
9825,33
9825,36
9826,6
9826,18
9826,20
9826,26
9826,29
9827,5
9827,10
9827,19
9827,26
9827,34
9828,2
9828,11
9828,16
9828,24
9828,29
9828,30
9828,31
9828,36
9828,37
9829,26
9829,30
9829,35
9829,37
9830,3
9830,10
9830,17
9830,28
9830,30
9830,36
9830,39
9831,8
9831,9
9831,11
9831,31
9831,39
9832,28
9832,38
9832,39
9832,41
9833,6
9833,8
9833,11
9833,13
9833,24
9833,29
9833,36
9833,43
9833,46
9835,6
9835,12
9835,13
9835,18
9835,22
9835,31
9836,1
9836,3
9836,7
9836,8
9836,13
9836,17
9836,19
9836,21
9836,26
9836,29
9836,31
9836,33
9836,38
9837,14
9837,19
9837,24
9837,46
9837,49
9838,1
9838,14
9838,23
9838,37
9839,5
9839,6
9839,7
9839,15
9839,17
9839,19
9839,23
9839,24
9839,32
9839,33
9839,35
9839,37
9840,1
9840,13
9840,14
9840,18
9840,25
9840,31
9840,35
9840,36
9841,6
9841,7
9841,15
9841,17
9841,43
9841,44
9842,5
9842,6
9842,8
9842,15
9842,17
9842,19
9842,31
9843,8
9843,17
9843,20
9843,38
9844,3
9844,12
9844,17
9844,26
9844,27
9844,29
9844,34
9845,18
9845,25
9845,27
9845,34
9845,37
9845,43
9846,6
9846,9
9846,14
9846,15
9846,22
9846,36
9846,37
9846,38
9846,41
9847,1
9847,4
9847,7
9847,8
9847,14
9847,17
9847,29
9848,5
9848,16
9848,27
9848,28
9848,29
9848,34
9848,35
9848,36
9849,19
9849,22
9849,28
9849,30
9849,41
9850,2
9850,16
9850,18
9850,25
9850,27
9850,28
9850,33
9851,7
9851,10
9851,11
9851,12
9851,13
9851,15
9852,4
9852,7
9852,9
9852,11
9852,12
9852,27
9852,28
9852,33
9852,37
9853,8
9853,15
9853,20
9853,22
9854,18
9854,35
9854,42
9855,14
9855,15
9855,19
9855,30
9855,31
9855,32
9855,33
9855,38
9856,29
9857,0
9857,14
9857,15
9857,32
9857,35
9857,36
9857,37
9857,40
9857,41
9858,14
9858,32
9858,42
9859,6
9859,10
9859,11
9859,16
9859,19
9859,23
9861,3
9861,10
9861,13
9862,0
9862,8
9862,9
9862,11
9862,14
9862,33
9863,3
9863,5
9863,8
9863,31
9864,0
9864,4
9864,19
9864,25
9864,29
9864,42
9865,0
9865,5
9865,10
9865,13
9865,18
9865,19
9865,24
9865,28
9865,29
9865,32
9866,2
9866,12
9866,25
9866,27
9866,37
9866,38
9866,39
9867,2
9867,9
9867,14
9867,18
9867,21
9867,25
9867,32
9867,33
9867,34
9867,38
9868,19
9868,26
9868,41
9868,43
9869,9
9869,11
9869,26
9869,42
9869,49
9870,1
9870,3
9870,8
9870,9
9870,13
9870,24
9870,31
9870,33
9870,35
9871,19
9871,23
9871,24
9871,32
9871,34
9871,41
9872,1
9872,3
9872,11
9872,13
9872,27
9872,28
9872,39
9873,2
9873,10
9873,14
9873,16
9873,30
9873,31
9873,33
9873,34
9874,2
9874,4
9874,8
9874,14
9874,26
9874,27
9874,32
9875,5
9875,6
9875,28
9875,29
9875,36
9875,39
9875,40
9876,5
9876,13
9876,18
9876,22
9876,35
9876,40
9877,8
9877,10
9877,15
9877,19
9878,0
9878,4
9878,11
9878,16
9878,22
9878,23
9878,24
9878,29
9879,7
9879,14
9879,17
9879,31
9879,34
9880,2
9880,9
9880,11
9880,25
9880,34
9880,35
9880,36
9880,38
9881,1
9881,2
9881,9
9881,23
9881,26
9881,34
9881,41
9881,42
9882,3
9882,4
9882,5
9882,6
9882,9
9882,17
9882,18
9882,24
9882,26
9882,30
9883,1
9883,11
9883,14
9883,16
9883,19
9883,28
9883,31
9884,3
9884,12
9884,14
9884,15
9884,30
9884,42
9885,4
9885,9
9885,13
9885,19
9885,20
9885,23
9885,24
9885,27
9886,5
9886,26
9886,27
9886,31
9886,32
9886,33
9886,35
9887,9
9887,12
9887,16
9887,17
9887,18
9887,21
9887,23
9887,26
9888,3
9888,10
9888,11
9888,13
9888,14
9888,15
9888,17
9888,19
9888,29
9889,6
9889,8
9889,15
9889,16
9889,29
9889,30
9889,35
9889,37
9889,40
9890,1
9890,6
9890,7
9890,8
9890,19
9890,26
9890,27
9890,33
10000,11
10000,20
10000,26
10001,7
10001,10
10001,20
10001,25
10001,31
10001,34
10001,37
10001,39
10002,5
10002,10
10002,12
10002,13
10002,20
10002,24
10002,34
10002,35
10003,2
10003,18
10003,22
10003,27
10003,28
10004,0
10004,17
10004,23
10004,36
10005,2
10005,26
10005,37
10005,39
10005,40
10005,41
10006,8
10006,14
10006,21
10006,28
10006,33
10006,37
10006,39
10006,42
10007,13
10007,15
10007,16
10007,22
10007,34
10008,3
10008,20
10008,30
10008,31
10008,36
10008,40
10009,15
10009,16
10009,17
10009,25
10009,26
10010,3
10010,4
10010,20
10010,27
10010,31
10010,35
10010,36
10011,1
10011,18
10011,19
10011,21
10011,35
10012,16
10012,20
10012,21
10012,22
10012,30
10012,35
10013,12
10013,15
10013,19
10013,21
10013,38
10014,1
10014,5
10014,10
10014,19
10014,21
10015,13
10015,15
10015,17
10015,19
10016,14
10016,29
10016,37
10018,4
10018,5
10018,8
10019,6
10019,7
10019,11
10019,37
10020,1
10020,12
10020,17
10020,24
10020,26
10020,29
10020,33
10020,34
10020,36
10021,2
10021,10
10021,29
10021,39
10022,5
10022,6
10022,11
10022,13
10022,18
10022,25
10022,27
10023,5
10023,6
10023,7
10023,16
10023,25
10023,27
10023,33
10023,35
10024,4
10024,5
10024,7
10024,12
10024,21
10024,22
10024,24
10024,28
10024,31
10024,34
10025,1
10025,30
10025,35
10025,57
10026,0
10026,2
10026,7
10026,14
10026,16
10026,22
10026,25
10026,26
10027,14
10027,17
10027,39
10027,43
10028,11
10028,21
10028,24
10028,25
10028,37
10028,45
10029,1
10029,4
10029,7
10029,22
10029,24
10029,29
10029,36
10029,38
10030,2
10030,3
10030,23
10030,25
10030,31
10030,34
10030,36
10031,9
10031,11
10031,16
10031,18
10031,37
10032,0
10032,3
10032,6
10032,16
10032,17
10032,28
10033,3
10033,4
10033,6
10033,9
10033,13
10033,16
10033,18
10033,26
10033,29
10033,30
10034,6
10034,16
10034,31
10034,50
10035,10
10035,12
10035,13
10035,33
10035,41
10035,44
10036,6
10036,18
10036,21
10036,25
10036,34
10036,38
10036,45
10036,47
10039,7
10039,8
10039,26
10039,29
10039,31
10039,32
10040,1
10040,4
10040,12
10040,24
10040,25
10040,31
10040,35
10040,42
10041,14
10041,19
10041,29
10041,30
10041,32
10041,33
10042,2
10042,7
10042,15
10042,27
10042,31
10042,39
10042,45
10042,48
10043,3
10043,6
10043,8
10043,11
10043,23
10043,28
10043,32
10044,8
10044,13
10044,18
10044,28
10045,1
10045,2
10045,6
10045,22
10046,2
10046,4
10046,7
10046,21
10046,41
10046,43
10047,12
10047,16
10047,26
10047,30
10048,9
10048,11
10048,19
10048,20
10048,28
10048,32
10050,6
10050,8
10050,17
10050,20
10050,23
10050,36
10050,38
10051,2
10051,6
10051,12
10051,15
10051,18
10051,29
10051,31
10051,33
10051,35
10052,14
10052,19
10052,23
10052,33
10052,39
10053,1
10053,5
10053,10
10053,13
10053,19
10053,35
10053,38
10053,44
10054,3
10054,6
10054,8
10054,17
10054,19
10054,24
10054,26
10055,8
10055,9
10055,10
10055,11
10055,13
10055,27
10055,36
10055,38
10056,4
10056,21
10056,29
10056,35
10056,45
10056,47
10057,12
10057,14
10057,16
10057,18
10057,30
10057,31
10057,32
10057,36
10057,38
10057,39
10058,6
10058,7
10058,11
10058,18
10058,24
10058,30
10058,34
10059,24
10059,26
10059,32
10060,14
10060,17
10060,22
10060,28
10060,31
10061,8
10061,21
10061,35
10061,38
10062,2
10062,3
10062,10
10062,16
10062,26
10062,29
10062,31
10063,30
10063,35
10064,0
10064,26
10064,28
10064,31
10064,35
10064,36
10065,8
10065,9
10065,19
10065,33
10065,35
10065,36
10065,37
10065,39
10066,9
10066,15
10066,16
10066,22
10066,23
10066,27
10066,31
10067,9
10067,14
10067,18
10067,26
10067,28
10067,32
10068,0
10068,16
10068,23
10068,27
10068,30
10068,32
10068,40
10069,5
10069,7
10069,12
10069,14
10069,21
10069,22
10069,23
10069,26
10069,27
10069,29
10072,5
10072,9
10072,17
10072,23
10072,24
10072,27
10072,31
10073,4
10073,8
10073,13
10073,16
10073,17
10073,20
10073,22
10073,23
10073,26
10073,34
10074,2
10074,3
10074,9
10074,13
10074,14
10074,15
10074,22
10074,31
10074,35
10074,39
10074,40
10074,42
10075,1
10075,3
10075,4
10075,14
10075,16
10075,18
10075,19
10075,32
10076,28
10076,29
10077,10
10077,12
10077,19
10077,32
10077,38
10078,8
10078,10
10078,12
10078,13
10078,23
10078,25
10078,31
10078,32
10080,6
10080,12
10080,15
10080,18
10080,27
10081,0
10081,7
10081,8
10081,9
10081,19
10081,22
10081,25
10081,26
10081,28
10081,33
10082,7
10082,16
10082,19
10082,25
10082,32
10082,35
10083,2
10083,11
10083,13
10083,14
10083,17
10083,23
10083,24
10083,25
10084,1
10084,3
10084,4
10084,7
10084,8
10084,19
10084,20
10084,28
10084,41
10084,42
10084,43
10085,7
10085,9
10085,11
10085,21
10085,26
10085,27
10085,45
10085,48
10085,49
10086,14
10086,17
10086,29
10086,34
10086,37
10087,7
10087,9
10087,10
10087,19
10087,30
10087,32
10087,41
10087,43
10087,46
10088,3
10088,7
10088,9
10088,15
10088,16
10088,26
10088,28
10089,1
10089,4
10089,13
10089,20
10089,24
10089,34
10090,19
10090,21
10090,22
10090,24
10090,31
10091,14
10091,15
10091,27
10091,29
10091,30
10091,32
10091,35
10092,1
10092,5
10092,12
10092,13
10092,14
10092,28
10092,32
10092,33
10093,0
10093,4
10093,5
10093,9
10093,13
10093,18
10093,32
10094,6
10094,12
10094,13
10094,16
10094,18
10094,31
10094,40
10095,4
10095,8
10095,49
10096,4
10096,14
10096,16
10096,18
10097,2
10097,30
10098,5
10098,8
10098,13
10098,16
10098,18
10098,21
10098,22
10098,25
10100,7
10100,19
10100,34
10100,37
10100,38
10101,4
10101,13
10101,19
10101,26
10101,29
10102,4
10102,5
10102,12
10102,13
10102,16
10102,35
10102,38
10104,0
10104,1
10104,8
10104,15
10104,18
10104,25
10104,26
10104,29
10104,37
10106,2
10106,3
10106,11
10106,17
10106,18
10106,22
10106,25
10106,27
10106,34
10107,4
10107,7
10107,19
10107,26
10107,31
10107,35
10108,6
10108,21
10108,33
10108,36
10108,39
10109,2
10109,5
10109,7
10109,9
10109,19
10109,22
10110,1
10110,4
10110,7
10110,10
10110,27
10110,28
10110,36
10111,1
10111,6
10111,8
10111,11
10111,16
10111,20
10111,24
10111,30
10113,9
10113,11
10113,13
10113,18
10113,19
10113,21
10113,27
10113,29
10113,30
10113,31
10114,6
10114,7
10114,9
10114,21
10114,36
10115,1
10115,3
10115,7
10115,16
10115,17
10115,46
10117,3
10117,15
10117,18
10117,29
10117,37
10117,41
10119,7
10119,16
10119,17
10119,23
10119,28
10119,31
10119,33
10120,19
10120,26
10120,38
10121,1
10121,4
10121,9
10121,10
10121,17
10121,18
10121,19
10121,29
10121,33
10122,0
10122,3
10122,10
10122,14
10122,15
10122,19
10122,27
10122,29
10122,31
10122,36
10123,5
10123,10
10123,35
10123,39
10123,42
10124,1
10124,3
10124,9
10124,11
10124,16
10124,31
10124,32
10125,0
10125,4
10125,5
10125,6
10125,9
10125,10
10125,22
10125,28
10125,29
10126,0
10126,1
10126,3
10126,30
10126,34
10126,36
10126,37
10127,2
10127,3
10127,5
10127,7
10127,13
10127,17
10127,19
10127,22
10127,25
10127,26
10128,1
10128,2
10128,31
10128,32
10128,34
10128,40
10128,45
10129,4
10129,8
10129,10
10129,15
10129,18
10129,19
10129,21
10129,23
10129,25
10129,29
10129,33
10129,34
10131,7
10131,16
10131,29
10133,0
10133,12
10133,15
10133,22
10133,28
10133,32
10134,2
10134,9
10134,18
10134,19
10134,35
10135,8
10135,10
10135,12
10135,18
10135,23
10135,29
10136,16
10136,17
10136,26
10136,35
10137,9
10137,17
10137,33
10137,34
10138,2
10138,4
10138,5
10138,19
10139,5
10139,8
10139,14
10139,15
10139,19
10139,24
10139,28
10139,32
10140,11
10140,17
10140,28
10140,29
10140,33
10140,36
10141,1
10141,2
10141,29
10143,10
10143,11
10143,16
10143,17
10143,28
10144,10
10144,11
10144,17
10144,19
10144,25
10144,27
10144,33
10145,0
10145,9
10145,14
10145,26
10145,31
10145,32
10146,0
10146,20
10146,21
10146,23
10146,28
10146,34
10147,3
10147,15
10147,18
10147,23
10147,28
10147,33
10147,35
10148,2
10148,9
10148,11
10148,12
10148,15
10148,18
10148,33
10149,0
10149,5
10149,8
10149,12
10149,16
10149,30
10149,33
10149,34
10150,5
10150,13
10150,15
10150,17
10150,27
10150,31
10150,33
10150,35
10151,12
10151,16
10151,17
10151,18
10151,22
10151,33
10152,1
10152,4
10152,11
10152,13
10152,19
10152,22
10152,30
10153,14
10153,15
10153,19
10153,20
10153,24
10155,6
10155,8
10155,12
10155,32
10155,33
10155,40
10155,41
10155,43
10157,8
10157,13
10157,14
10157,18
10157,32
10157,36
10157,39
10158,1
10158,2
10158,19
10158,26
10158,34
10159,16
10159,17
10159,38
10159,45
10159,52
10160,6
10160,16
10160,21
10160,23
10160,31
10161,0
10161,4
10161,5
10161,9
10161,19
10161,32
10161,33
10162,6
10162,14
10162,21
10162,24
10162,30
10162,33
10162,34
10163,23
10163,24
10163,42
10163,44
10163,46
10165,10
10165,23
10165,28
10166,1
10166,13
10166,19
10166,39
10167,1
10167,17
10167,22
10167,24
10167,25
10167,32
10167,34
10168,1
10168,14
10168,16
10168,29
10168,34
10168,36
10169,12
10169,13
10169,18
10169,26
10169,33
10169,37
10170,1
10170,7
10170,16
10170,18
10170,22
10170,27
10170,31
10170,32
10171,8
10171,11
10171,15
10171,16
10171,18
10171,20
10171,25
10171,26
10171,28
10171,29
10172,0
10172,6
10172,10
10172,11
10172,17
10172,28
10173,1
10173,5
10173,7
10173,13
10173,18
10173,43
10173,50
10173,51
10174,1
10174,5
10174,6
10174,9
10174,12
10174,19
10174,32
10174,34
10175,0
10175,1
10175,7
10175,8
10175,17
10175,23
10175,25
10175,30
10177,8
10177,19
10177,20
10177,31
10177,36
10177,38
10178,3
10178,10
10178,33
10178,43
10178,46
10178,48
10179,4
10179,21
10179,22
10179,28
10180,6
10180,7
10180,10
10180,18
10180,35
10180,38
10181,5
10181,17
10181,28
10181,30
10181,39
10184,2
10184,11
10184,12
10184,13
10184,20
10184,21
10184,31
10184,37
10185,13
10185,25
10185,31
10185,45
10185,47
10186,14
10186,15
10186,19
10186,32
10187,0
10187,5
10187,6
10187,26
10188,0
10188,7
10188,19
10188,23
10188,24
10188,31
10188,35
10189,0
10189,8
10189,18
10189,25
10189,32
10190,1
10190,4
10190,6
10190,7
10190,9
10190,10
10190,12
10190,19
10190,26
10190,34
10190,35
10190,36
10191,2
10191,6
10191,27
10191,30
10191,31
10191,33
10193,0
10193,11
10193,21
10193,22
10193,26
10193,27
10193,28
10193,34
10194,4
10194,9
10194,16
10194,33
10194,36
10194,39
10194,46
10195,2
10195,4
10195,6
10195,9
10195,12
10195,14
10195,17
10195,24
10195,25
10195,26
10195,29
10195,30
10197,2
10197,6
10197,12
10197,16
10197,31
10198,1
10198,12
10198,14
10198,25
10198,30
10198,32
10199,0
10199,1
10199,2
10199,12
10199,13
10199,14
10199,21
10200,11
10200,14
10200,27
10200,35
10201,5
10201,12
10201,16
10201,17
10201,25
10201,30
10201,32
10201,36
10202,14
10202,20
10202,37
10202,40
10202,43
10203,5
10203,8
10203,12
10203,14
10203,29
10203,30
10203,32
10204,3
10204,17
10204,24
10204,28
10205,1
10205,8
10205,12
10205,13
10205,16
10205,18
10205,19
10205,29
10205,37
10206,2
10206,17
10206,21
10206,42
10207,1
10207,6
10207,10
10207,15
10207,16
10207,19
10207,22
10207,29
10208,1
10208,6
10208,8
10208,9
10208,19
10208,26
10209,0
10209,1
10209,11
10209,14
10209,16
10209,23
10210,7
10210,17
10210,20
10210,24
10211,0
10211,3
10211,5
10211,7
10211,18
10211,36
10213,2
10213,17
10213,26
10213,27
10213,31
10213,34
10214,2
10214,3
10214,23
10214,29
10214,35
10214,39
10215,1
10215,12
10215,14
10215,16
10215,25
10215,32
10215,40
10216,1
10216,3
10216,10
10216,18
10216,29
10216,33
10216,36
10217,10
10217,15
10217,16
10217,36
10220,8
10220,13
10220,14
10220,20
10220,24
10220,27
10220,29
10221,0
10221,1
10221,3
10221,4
10221,15
10221,20
10221,21
10221,23
10221,30
10222,0
10222,2
10222,4
10222,16
10222,22
10222,26
10222,27
10222,31
10222,34
10223,1
10223,5
10223,10
10223,15
10223,35
10223,39
10223,48
10223,49
10224,1
10224,13
10224,15
10224,21
10224,26
10225,3
10225,4
10225,7
10225,12
10225,19
10225,20
10225,22
10225,31
10225,32
10226,10
10226,13
10226,35
10226,38
10226,42
10227,2
10227,3
10227,4
10227,8
10227,25
10227,26
10227,31
10227,32
10227,39
10228,0
10228,8
10228,14
10228,25
10228,28
10228,30
10229,7
10229,10
10229,17
10229,25
10229,32
10229,38
10229,43
10230,2
10230,7
10230,23
10230,26
10230,30
10231,0
10231,5
10231,9
10231,40
10232,12
10232,16
10232,17
10232,19
10232,25
10232,31
10232,32
10232,47
10233,7
10233,8
10233,21
10233,30
10235,8
10235,10
10235,24
10235,30
10236,5
10236,23
10236,26
10237,0
10237,1
10237,8
10237,17
10237,25
10237,29
10237,32
10238,0
10238,2
10238,6
10238,12
10238,22
10238,25
10238,29
10238,38
10239,16
10239,48
10239,49
10239,50
10241,0
10241,16
10241,17
10241,18
10241,19
10242,4
10242,12
10242,18
10242,23
10243,5
10243,18
10243,19
10243,40
10244,6
10244,18
10244,35
10244,38
10244,39
10245,14
10245,22
10245,29
10245,31
10245,40
10245,46
10245,47
10246,19
10246,30
10246,32
10246,34
10247,4
10247,15
10247,18
10247,19
10247,23
10247,30
10247,36
10248,2
10248,17
10248,22
10248,24
10248,36
10249,3
10249,9
10249,11
10249,13
10249,17
10249,20
10249,35
10250,3
10250,9
10250,17
10250,24
10250,25
10250,26
10250,34
10251,12
10251,13
10251,22
10252,4
10252,8
10252,17
10252,20
10252,26
10252,27
10253,0
10253,1
10253,4
10253,9
10253,13
10253,14
10253,32
10253,34
10253,36
10254,1
10254,17
10254,27
10254,37
10255,2
10255,4
10255,5
10255,16
10255,29
10255,32
10255,33
10255,40
10256,3
10256,13
10256,16
10256,21
10256,27
10256,28
10256,32
10257,6
10257,8
10257,17
10257,19
10257,21
10257,30
10257,35
10258,10
10258,13
10258,23
10259,5
10259,7
10259,16
10259,20
10259,21
10259,23
10259,29
10259,31
10259,33
10260,4
10260,16
10260,19
10260,27
10260,45
10261,6
10261,7
10261,9
10261,10
10261,11
10261,24
10261,31
10262,4
10262,15
10262,16
10262,17
10262,22
10263,1
10263,3
10263,4
10263,11
10263,18
10263,22
10263,27
10263,36
10264,8
10264,14
10264,22
10264,27
10264,29
10264,38
10264,39
10264,40
10265,5
10265,11
10265,13
10265,14
10265,16
10265,28
10266,2
10266,4
10266,7
10266,19
10266,21
10266,23
10266,35
10267,2
10267,20
10267,27
10267,35
10267,37
10267,40
10267,42
10268,0
10268,1
10268,3
10268,4
10268,5
10268,8
10268,14
10268,19
10269,4
10269,11
10269,29
10269,34
10269,40
10270,8
10270,9
10270,12
10270,15
10270,16
10270,29
10270,37
10271,1
10271,7
10271,8
10271,13
10271,14
10271,17
10271,19
10271,21
10271,26
10271,27
10271,30
10272,0
10272,5
10272,13
10272,14
10272,19
10272,26
10272,29
10272,30
10273,0
10273,10
10273,19
10273,25
10273,36
10273,38
10273,43
10274,1
10274,2
10274,3
10274,4
10274,9
10274,15
10274,18
10274,25
10274,28
10274,29
10274,30
10274,42
10274,45
10275,12
10275,13
10275,20
10275,36
10276,1
10276,3
10276,6
10276,7
10276,12
10276,13
10276,14
10276,18
10276,19
10276,21
10276,22
10276,32
10277,2
10277,4
10277,18
10277,32
10277,33
10278,6
10278,17
10278,24
10278,35
10278,38
10279,3
10279,4
10279,8
10279,9
10279,25
10279,35
10280,4
10280,9
10280,14
10280,22
10280,34
10280,38
10281,7
10281,19
10281,31
10283,2
10283,11
10283,12
10283,14
10284,0
10284,3
10284,10
10284,23
10284,25
10284,28
10284,29
10284,32
10285,11
10285,13
10285,19
10285,23
10285,24
10285,26
10285,27
10285,36
10286,0
10286,3
10286,4
10286,16
10286,21
10286,24
10286,34
10286,35
10287,7
10287,13
10287,25
10287,28
10287,35
10287,38
10287,40
10287,45
10288,4
10288,10
10288,11
10288,22
10288,29
10288,31
10288,33
10288,34
10288,41
10288,42
10289,4
10289,19
10290,5
10290,12
10290,15
10290,18
10290,21
10290,24
10290,34
10291,6
10291,8
10291,10
10291,12
10291,13
10291,26
10291,32
10293,22
10293,28
10293,30
10293,34
10295,3
10295,6
10295,8
10295,13
10295,16
10295,19
10295,20
10295,21
10295,26
10295,29
10296,1
10296,5
10296,13
10296,18
10296,20
10296,30
10297,10
10297,14
10297,20
10297,25
10297,27
10297,41
10299,17
10299,30
10299,39
10299,40
10299,43
10300,1
10300,7
10300,23
10300,27
10300,32
10300,40
10300,42
10301,1
10301,6
10301,10
10301,19
10301,20
10301,23
10301,27
10301,36
10301,43
10302,2
10302,4
10302,19
10302,23
10302,26
10302,35
10302,38
10303,6
10303,11
10303,16
10303,18
10303,21
10304,0
10304,7
10304,10
10304,16
10304,33
10304,36
10305,3
10305,15
10305,24
10305,26
10305,39
10305,42
10305,43
10306,5
10306,11
10306,28
10306,43
10307,0
10307,4
10307,21
10307,24
10307,25
10307,30
10309,9
10309,10
10309,11
10309,15
10309,18
10310,7
10310,25
10310,26
10310,30
10310,36
10311,20
10311,30
10311,43
10312,0
10312,12
10312,15
10312,18
10312,25
10312,34
10313,3
10313,4
10313,11
10313,13
10313,22
10313,25
10313,30
10314,0
10314,1
10314,2
10314,4
10314,6
10314,19
10314,28
10314,31
10314,35
10315,0
10315,2
10315,5
10315,10
10315,15
10315,17
10315,19
10315,23
10315,24
10316,1
10316,6
10316,8
10316,19
10316,25
10316,33
10316,40
10317,2
10317,4
10317,6
10317,17
10317,27
10317,28
10317,31
10317,34
10318,4
10318,8
10318,18
10318,19
10318,29
10318,37
10320,4
10320,7
10320,10
10320,16
10320,30
10320,33
10321,7
10321,19
10321,30
10322,0
10322,4
10322,11
10322,19
10322,21
10322,33
10323,10
10323,11
10323,14
10323,28
10323,29
10323,32
10323,33
10324,18
10324,21
10324,26
10324,27
10324,28
10324,32
10326,4
10326,9
10326,11
10326,18
10326,21
10326,25
10326,33
10326,36
10326,38
10327,1
10327,2
10327,3
10327,7
10327,10
10327,11
10327,12
10327,17
10327,18
10327,26
10328,2
10328,7
10328,10
10328,16
10328,17
10328,31
10328,34
10329,31
10329,32
10329,33
10330,6
10330,8
10330,29
10330,32
10330,34
10330,42
10331,2
10331,5
10331,16
10331,18
10331,19
10331,35
10331,37
10332,7
10332,11
10332,13
10332,23
10332,30
10332,38
10333,16
10333,30
10333,44
10334,11
10334,14
10334,17
10336,9
10336,19
10336,22
10336,23
10336,30
10336,46
10337,2
10337,5
10337,6
10337,33
10337,35
10337,39
10337,42
10338,8
10338,10
10338,13
10338,14
10338,15
10338,16
10338,19
10338,23
10338,31
10341,10
10341,12
10341,16
10341,20
10341,33
10341,38
10341,42
10342,2
10342,3
10342,8
10342,13
10342,22
10342,25
10342,26
10342,29
10342,36
10343,7
10343,11
10343,23
10343,32
10343,36
10343,43
10343,44
10344,11
10344,14
10344,17
10344,21
10344,30
10344,35
10344,39
10344,43
10344,44
10345,0
10345,17
10345,18
10345,29
10346,7
10346,11
10346,13
10346,24
10346,28
10347,11
10347,18
10347,19
